pendigits.tra, pendigits.val, 46, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 47, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 48, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 49, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 50, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 51, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 52, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 53, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 54, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 55, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 56, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 57, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 58, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 59, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 60, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 61, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 62, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 63, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 64, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 65, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 66, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 67, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
pendigits.tra, pendigits.val, 68, 1000, 0.1400, 0.0010, 1.0, 0.010, mapSizeCorrect
